way_id;change_type;category;attribute;value_old;value_new;name;highway;length_m;confidence;note;speed_kph_old;speed_kph_new;speed_delta
216876967;attr_changed;ref;ref;8;;Legerova;secondary;170.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
217476457;attr_changed;ref;ref;8A;;Sokolská;secondary;100.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
218781049;attr_changed;ref;ref;8;;Legerova;secondary;76.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
218781051;attr_changed;ref;ref;8;;Legerova;secondary;236.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
218781053;attr_changed;ref;ref;8;;Legerova;secondary;190.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
218781054;attr_changed;ref;ref;8;;Legerova;secondary;186.5;high;;;;
218781055;attr_changed;ref;ref;8A;;Mezibranská;secondary;56.4;high;;;;
218781056;attr_changed;ref;ref;8A;;Sokolská;secondary;93.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
218783671;attr_changed;ref;ref;8;;Legerova;secondary;83.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
218783672;attr_changed;ref;ref;8;;Legerova;secondary;92.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
218783673;attr_changed;ref;ref;8A;;Sokolská;secondary;104.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
218783674;attr_changed;ref;ref;8A;;Sokolská;secondary;141.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
219022351;attr_changed;ref;ref;600;;K Barrandovu;secondary;416.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
220224418;attr_changed;ref;ref;4;;Strakonická;trunk;2071.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
246347298;attr_changed;ref;ref;8;;5. května;secondary|trunk;284.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
246347300;attr_changed;ref;ref;8;;5. května;secondary|trunk;513.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
246347301;attr_changed;ref;ref;8;;5. května;secondary|trunk;513.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
275409433;attr_changed;ref;ref;8;;Legerova;secondary;170.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
275409434;attr_changed;ref;ref;8;;Legerova;secondary;49.4;high;;;;
275409435;attr_changed;ref;ref;8;;Wilsonova;secondary;313.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
275410720;attr_changed;ref;ref;8;;Wilsonova;secondary;343.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
275410722;attr_changed;ref;ref;8;;Wilsonova;secondary;343.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
276330343;attr_changed;ref;ref;;603;Vídeňská;secondary;788.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
288264671;attr_changed;ref;ref;D1;;Brněnská;trunk;471.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
295451893;attr_changed;ref;ref;8;;5. května;secondary|trunk;513.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
295451894;attr_changed;ref;ref;8;;5. května;secondary;195.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
295454609;attr_changed;ref;ref;8;;5. května;secondary;348.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
295454610;attr_changed;ref;ref;8;;5. května;secondary;612.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
307197644;attr_changed;ref;ref;4;;Strakonická;trunk;153.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
308279156;attr_changed;ref;ref;"4;101";101;;trunk;222.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
308279157;attr_changed;ref;ref;4;;Strakonická;trunk;153.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
311017933;attr_changed;ref;ref;D1;;Brněnská;trunk;1264.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
311029746;attr_changed;ref;ref;8|D1;D1;5. května|Brněnská;trunk;576.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
311029759;attr_changed;ref;ref;8|D1;D1;5. května|Brněnská;trunk;576.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
311303347;attr_changed;ref;ref;8;;5. května;trunk;891.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
311303348;attr_changed;ref;ref;8;;5. května;trunk;627.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
312982083;attr_changed;ref;ref;601;;Kbelská;trunk;719.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
312983015;attr_changed;ref;ref;601;;Kbelská;trunk;719.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
312983016;attr_changed;ref;ref;601;;Kbelská;trunk;719.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
312983017;attr_changed;ref;ref;601;;Kbelská;trunk;54.8;high;;;;
312991963;attr_changed;ref;ref;601;;Průmyslová;trunk;1247.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
312994285;attr_changed;ref;ref;601;;Průmyslová;trunk;252.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
314357166;attr_changed;ref;ref;4;;Strakonická;trunk;1835.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
325163043;attr_changed;ref;ref;600;;K Barrandovu;secondary|trunk_link;676.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
325508897;attr_changed;ref;ref;8;;Legerova;secondary;142.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
325508904;attr_changed;ref;ref;8;;Legerova;secondary;83.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
325508907;attr_changed;ref;ref;8;;Legerova;secondary;53.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
325508914;attr_changed;ref;ref;8;;Legerova;secondary;157.8;high;;;;
325508916;attr_changed;ref;ref;8;;Legerova;secondary;92.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
325516796;attr_changed;ref;ref;8A;;Sokolská;secondary;99.1;high;;;;
325520807;attr_changed;ref;ref;8A;;Sokolská;secondary;78.7;high;;;;
325520808;attr_changed;ref;ref;8A;;Sokolská;secondary;38.9;high;;;;
325520809;attr_changed;ref;ref;8A;;Sokolská;secondary;104.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
325520810;attr_changed;ref;ref;8A;;Sokolská;secondary;141.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
332806713;attr_changed;ref;ref;601;;Průmyslová;trunk;1587.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
332806715;attr_changed;ref;ref;601;;Průmyslová;trunk;1587.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
332806718;attr_changed;ref;ref;601;;Průmyslová;trunk;1587.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
345621884;attr_changed;ref;ref;8;;Legerova;secondary;190.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
345621907;attr_changed;ref;ref;8A;;Wilsonova;secondary;124.1;high;;;;
349580751;attr_changed;ref;ref;8;;Wilsonova;secondary;313.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
353443659;attr_changed;ref;ref;8;;5. května;trunk;270.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
353606371;attr_changed;ref;ref;8|D1;8;5. května|Brněnská;trunk;928.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
354485412;attr_changed;ref;ref;D1;;Brněnská;trunk;1353.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
356236222;attr_changed;ref;ref;8;;5. května;secondary;208.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
362519185;attr_changed;ref;ref;8;;5. května;secondary;195.1;high;;;;
362897857;attr_changed;ref;ref;;NN230;;residential;50.7;high;;;;
363516159;attr_changed;ref;ref;8;;5. května;secondary;348.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
363516160;attr_changed;ref;ref;8;;5. května;secondary;710.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
363516161;attr_changed;ref;ref;8;;5. května;secondary;348.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
363516162;attr_changed;ref;ref;8;;5. května;secondary;710.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
363858198;attr_changed;ref;ref;8;;5. května;trunk;676.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
363858202;attr_changed;ref;ref;8;;5. května;trunk;606.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
363865338;attr_changed;ref;ref;8;;5. května;trunk;676.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
363865341;attr_changed;ref;ref;D1;;Brněnská;trunk;237.7;high;;;;
363865343;attr_changed;ref;ref;D1;;Brněnská;trunk;1353.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
366626281;attr_changed;ref;ref;600;;K Barrandovu;secondary;832.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
366972796;attr_changed;ref;ref;8A;;Sokolská;secondary;108.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
366978789;attr_changed;ref;ref;8A;;Sokolská;secondary;108.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
380948225;attr_changed;ref;ref;4;;Strakonická;trunk;869.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
390909879;attr_changed;ref;ref;8;;5. května;secondary;195.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
390976609;attr_changed;ref;ref;8;;5. května;secondary;710.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
392764778;attr_changed;ref;ref;4;;Strakonická;trunk;1835.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
392764779;attr_changed;ref;ref;4;;Strakonická;trunk;1648.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
424920567;attr_changed;ref;ref;4;;Strakonická;trunk;1713.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
424921382;attr_changed;ref;ref;4;;Strakonická;trunk;2071.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
472230363;attr_changed;ref;ref;8;;5. května;secondary;552.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
472230365;attr_changed;ref;ref;8;;5. května;secondary;89.5;high;;;;
472230366;attr_changed;ref;ref;8;;5. května;secondary;167.3;high;;;;
474931656;attr_changed;ref;ref;606;;Na Hůrce;secondary;70.9;high;;;;
481106406;attr_changed;ref;ref;601;;Průmyslová;trunk;39.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
481431363;attr_changed;ref;ref;8|D1;8;5. května|Brněnská;trunk;928.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
482467817;attr_changed;ref;ref;4;;;trunk;1076.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
482467819;attr_changed;ref;ref;"4;101";101;;trunk;262.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
482714593;attr_changed;ref;ref;601;;Průmyslová;trunk;1247.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
486440526;attr_changed;ref;ref;4;;Strakonická;trunk;1122.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
486440527;attr_changed;ref;ref;4;;Strakonická;trunk;1835.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
500199672;attr_changed;ref;ref;4;;Strakonická;trunk;1835.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
521809345;attr_changed;ref;ref;600;;K Barrandovu;secondary;25.5;high;;;;
521809349;attr_changed;ref;ref;600;;K Barrandovu;secondary;21.9;high;;;;
521809355;attr_changed;ref;ref;600;;K Barrandovu;secondary;826.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
521809360;attr_changed;ref;ref;600;;K Barrandovu|K Barrandovu;secondary;722.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
538346130;attr_changed;ref;ref;606;;Na Hůrce;secondary;144.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
562757386;attr_changed;ref;ref;4;;Strakonická;trunk;1648.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
583233452;attr_changed;ref;ref;8A;;Wilsonova;secondary;61.8;high;;;;
583233453;attr_changed;ref;ref;8A;;Wilsonova;secondary;10.1;high;;;;
590283520;attr_changed;ref;ref;8;;Wilsonova;secondary;313.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
590285246;attr_changed;ref;ref;8;;Wilsonova;secondary;313.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
591366475;attr_changed;ref;ref;600;;K Barrandovu;secondary;33.7;high;;;;
592151031;attr_changed;ref;ref;8;;5. května;trunk;258.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
596235053;attr_changed;ref;ref;8;;Legerova;secondary;190.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
597936200;attr_changed;ref;ref;8;;5. května;trunk;215.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
599420313;attr_changed;ref;ref;8;;5. května;secondary;612.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
637492226;attr_changed;ref;ref;606;;;secondary;355.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
678640862;attr_changed;ref;ref;4;;;trunk;1076.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
678640863;attr_changed;ref;ref;4;;;trunk;1076.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
678640864;attr_changed;ref;ref;4;;;trunk;393.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
678640865;attr_changed;ref;ref;4;;;trunk;362.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
691139387;attr_changed;ref;ref;600;;K Barrandovu;secondary;32.1;high;;;;
691139388;attr_changed;ref;ref;600;;K Barrandovu;secondary;428.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
691139389;attr_changed;ref;ref;600;;K Barrandovu;secondary;38.0;high;;;;
691139390;attr_changed;ref;ref;600;;K Barrandovu|K Barrandovu;secondary;722.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
691139393;attr_changed;ref;ref;600;;K Barrandovu;secondary;32.2;high;;;;
691139396;attr_changed;ref;ref;600;;K Barrandovu;secondary;509.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
691139397;attr_changed;ref;ref;600;;K Barrandovu;secondary;509.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
691139398;attr_changed;ref;ref;600;;K Barrandovu;secondary;318.1;high;;;;
691139399;attr_changed;ref;ref;600;;K Barrandovu;secondary;855.4;high;;;;
691139400;attr_changed;ref;ref;600;;K Barrandovu;secondary;832.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
691139401;attr_changed;ref;ref;600;;K Barrandovu;secondary;34.2;high;;;;
691139404;attr_changed;ref;ref;600;;K Barrandovu;secondary;757.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
691139405;attr_changed;ref;ref;600;;K Barrandovu;secondary;757.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
691139406;attr_changed;ref;ref;600;;K Barrandovu;secondary;757.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
691139407;attr_changed;ref;ref;600;;K Barrandovu;secondary;757.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
